alias,categories,coordinates,cuisine,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
bridge-coffee-shop-new-york,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'latin', 'title': 'Latin American'}]","{'latitude': 40.7022171020508, 'longitude': -73.9844665527344}",spanish,(718) 797-0825,6468.619188907292,bG68AUaOLsxqWKZ1iN-Ikg,https://s3-media2.fl.yelpcdn.com/bphoto/UoQXSEc2bnfFOoA4Ctf5eA/o.jpg,False,"{'address1': '73 Bridge St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['73 Bridge St', 'New York, NY 11201']}",Bridge Coffee Shop,+17187970825,$,4.5,24,[],https://www.yelp.com/biz/bridge-coffee-shop-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
noches-de-colombia-west-new-york,"[{'alias': 'colombian', 'title': 'Colombian'}, {'alias': 'spanish', 'title': 'Spanish'}]","{'latitude': 40.79273, 'longitude': -74.01376}",spanish,(201) 662-2220,4676.053532990258,qKz19YVOGWA-PJxefq4Fsw,https://s3-media2.fl.yelpcdn.com/bphoto/5aL1jiS2GppLpB3Echy6ZA/o.jpg,False,"{'address1': '6407 Bergenline Ave', 'address2': None, 'address3': None, 'city': 'West New York', 'zip_code': '07093', 'country': 'US', 'state': 'NJ', 'display_address': ['6407 Bergenline Ave', 'West New York, NJ 07093']}",Noches de Colombia,+12016622220,$$,3.5,32,[],https://www.yelp.com/biz/noches-de-colombia-west-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
el-nuevo-yayo-restaurant-brooklyn,"[{'alias': 'latin', 'title': 'Latin American'}]","{'latitude': 40.641347, 'longitude': -74.017448}",spanish,(718) 492-5634,13617.71782267672,Nq3vlUA73MirP49zPyxcXw,https://s3-media2.fl.yelpcdn.com/bphoto/L3ZKiZ8UUR_dWQCGnOjFuA/o.jpg,False,"{'address1': '5823 4th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['5823 4th Ave', 'Brooklyn, NY 11220']}",El Nuevo Yayo Restaurant,+17184925634,$$,3.0,43,"['delivery', 'pickup']",https://www.yelp.com/biz/el-nuevo-yayo-restaurant-brooklyn?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
la-perla-del-ulua-brooklyn,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'honduran', 'title': 'Honduran'}]","{'latitude': 40.70391, 'longitude': -73.92768}",spanish,(718) 366-9407,7583.614699409791,gFt8cNE1ObGdmujY2FNnXg,https://s3-media2.fl.yelpcdn.com/bphoto/heAGmecNhicw6wwJBbYUGw/o.jpg,False,"{'address1': '354 Melrose St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['354 Melrose St', 'Brooklyn, NY 11237']}",La Perla Del Ulua,+17183669407,$$,3.0,24,[],https://www.yelp.com/biz/la-perla-del-ulua-brooklyn?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
evo-cocktail-lounge-and-restaurant-bronx,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'latin', 'title': 'Latin American'}]","{'latitude': 40.8342779, 'longitude': -73.8534709}",spanish,(718) 822-9274,13366.92513894099,arlnuwapCMwE0lYIv7ZdBg,https://s3-media3.fl.yelpcdn.com/bphoto/1x9NhlbSo_tsB4MGxI_UMg/o.jpg,False,"{'address1': '1306 Unionport Rd', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10462', 'country': 'US', 'state': 'NY', 'display_address': ['1306 Unionport Rd', 'Bronx, NY 10462']}",Evo Cocktail Lounge & Restaurant,+17188229274,$$,3.0,58,"['delivery', 'pickup']",https://www.yelp.com/biz/evo-cocktail-lounge-and-restaurant-bronx?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
traif-brooklyn,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 40.710658, 'longitude': -73.958872}",spanish,(347) 844-9578,5753.29054042384,qLLxS7RwNEjP_jq_KQrPfA,https://s3-media2.fl.yelpcdn.com/bphoto/_srdk7UPM4mShxAIqm9aqg/o.jpg,False,"{'address1': '229 S 4th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['229 S 4th St', 'Brooklyn, NY 11211']}",Traif,+13478449578,$$$,4.5,1813,[],https://www.yelp.com/biz/traif-brooklyn?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
brooklyn-moon-cafe-brooklyn,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'caribbean', 'title': 'Caribbean'}]","{'latitude': 40.68662, 'longitude': -73.97485}",spanish,(718) 855-7149,8183.846407501507,yK2ZNKB2PBNty6R7prJCFA,https://s3-media1.fl.yelpcdn.com/bphoto/P0JsGBu9HiEZw35ptFJjgA/o.jpg,False,"{'address1': '745 Fulton St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['745 Fulton St', 'Brooklyn, NY 11217']}",Brooklyn Moon Cafe,+17188557149,$$,3.5,322,[],https://www.yelp.com/biz/brooklyn-moon-cafe-brooklyn?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
brisas-del-caribe-union-city,"[{'alias': 'spanish', 'title': 'Spanish'}]","{'latitude': 40.768219, 'longitude': -74.0324173}",spanish,(201) 867-2959,4619.77297504477,fY5YbHmYJ-tzk7pLEQk9bA,https://s3-media2.fl.yelpcdn.com/bphoto/uiiqtmnPelGOcAg4GZAYrQ/o.jpg,False,"{'address1': '2417 Bergenline Ave', 'address2': '', 'address3': '', 'city': 'Union City', 'zip_code': '07087', 'country': 'US', 'state': 'NJ', 'display_address': ['2417 Bergenline Ave', 'Union City, NJ 07087']}",Brisas Del Caribe,+12018672959,$$,4.0,3,[],https://www.yelp.com/biz/brisas-del-caribe-union-city?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
la-parada-pit-stop-bronx,"[{'alias': 'dominican', 'title': 'Dominican'}]","{'latitude': 40.8243713378906, 'longitude': -73.8205642700195}",spanish,(718) 828-1234,15094.715959725036,99AQxb2Cl3KLmqPm0VYZ_A,https://s3-media3.fl.yelpcdn.com/bphoto/zMmS93GA5LGHuWZIHOcoPg/o.jpg,False,"{'address1': '3830 E Tremont Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10465', 'country': 'US', 'state': 'NY', 'display_address': ['3830 E Tremont Ave', 'Bronx, NY 10465']}",La Parada - Pit Stop,+17188281234,$,2.5,20,"['delivery', 'pickup']",https://www.yelp.com/biz/la-parada-pit-stop-bronx?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
noches-de-colombia-west-new-york-5,"[{'alias': 'colombian', 'title': 'Colombian'}, {'alias': 'spanish', 'title': 'Spanish'}]","{'latitude': 40.7872, 'longitude': -74.0177337}",spanish,(201) 553-1004,4462.98654617542,NrCGo4LNCDlO2L05EMPTXw,https://s3-media2.fl.yelpcdn.com/bphoto/EIDdXphiHPQOQ0r_6D0rLw/o.jpg,False,"{'address1': '5709 Bergenline Ave', 'address2': None, 'address3': None, 'city': 'West New York', 'zip_code': '07093', 'country': 'US', 'state': 'NJ', 'display_address': ['5709 Bergenline Ave', 'West New York, NJ 07093']}",Noches de Colombia,+12015531004,$$,3.0,50,[],https://www.yelp.com/biz/noches-de-colombia-west-new-york-5?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
pollos-mario-woodside,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'colombian', 'title': 'Colombian'}]","{'latitude': 40.744736, 'longitude': -73.9024073}",spanish,(718) 205-9898,6636.705437650576,_hrgvhXagKTBOBV-ahsiAw,https://s3-media2.fl.yelpcdn.com/bphoto/DbhqZHalQ78dzHzeC-Npcg/o.jpg,False,"{'address1': '62-01 Woodside Ave', 'address2': '', 'address3': '', 'city': 'Woodside', 'zip_code': '11377', 'country': 'US', 'state': 'NY', 'display_address': ['62-01 Woodside Ave', 'Woodside, NY 11377']}",Pollos Mario,+17182059898,$$,3.5,42,"['delivery', 'pickup']",https://www.yelp.com/biz/pollos-mario-woodside?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
gilbertos-cafeteria-north-bergen,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'cafeteria', 'title': 'Cafeteria'}]","{'latitude': 40.7998082, 'longitude': -74.0079002}",spanish,(201) 854-9876,5058.2603145289195,5PYk3BguxTepOsgHf67JsA,https://s3-media3.fl.yelpcdn.com/bphoto/qZc0yoe_t41pIj1hJcNBEw/o.jpg,False,"{'address1': '7616 Bergenline Ave', 'address2': '', 'address3': '', 'city': 'North Bergen', 'zip_code': '07047', 'country': 'US', 'state': 'NJ', 'display_address': ['7616 Bergenline Ave', 'North Bergen, NJ 07047']}",Gilberto's Cafeteria,+12018549876,$,4.0,29,[],https://www.yelp.com/biz/gilbertos-cafeteria-north-bergen?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
rincon-español-restaurant-union-city-2,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'cuban', 'title': 'Cuban'}]","{'latitude': 40.7784167262421, 'longitude': -74.0216035108312}",spanish,(201) 864-2488,4230.2602212484835,JCNvX6yFS0u1XAXPdow3lQ,https://s3-media2.fl.yelpcdn.com/bphoto/1FSk0Hx01Sl1cG--pZIcOg/o.jpg,False,"{'address1': '325 45th St', 'address2': '', 'address3': '', 'city': 'Union City', 'zip_code': '07087', 'country': 'US', 'state': 'NJ', 'display_address': ['325 45th St', 'Union City, NJ 07087']}",Rincon Español Restaurant,+12018642488,$,4.0,2,[],https://www.yelp.com/biz/rincon-espa%C3%B1ol-restaurant-union-city-2?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
hornado-ecuatoriano-restaurant-jackson-heights,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 40.746942, 'longitude': -73.888897}",spanish,(718) 205-7357,7690.484337824721,Gp5QySZcfRNxDIQSfT86oA,https://s3-media2.fl.yelpcdn.com/bphoto/J324yCJN1HbQzklsXQR9dA/o.jpg,False,"{'address1': '7618 Roosevelt Ave', 'address2': '', 'address3': '', 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['7618 Roosevelt Ave', 'Jackson Heights, NY 11372']}",Hornado Ecuatoriano Restaurant,+17182057357,$$,3.5,21,"['delivery', 'pickup']",https://www.yelp.com/biz/hornado-ecuatoriano-restaurant-jackson-heights?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
taboga-new-york-2,"[{'alias': 'poolhalls', 'title': 'Pool Halls'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.8610242944589, 'longitude': -73.9202643411095}",spanish,(212) 304-0018,12234.127626647705,AaGL6Q8AOSnvs3Wavk6fbg,https://s3-media1.fl.yelpcdn.com/bphoto/BUkLLqEfpNZ5Ri6QJnVP7Q/o.jpg,False,"{'address1': '421 W 202nd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10034', 'country': 'US', 'state': 'NY', 'display_address': ['421 W 202nd St', 'New York, NY 10034']}",Taboga,+12123040018,$$,3.0,28,"['delivery', 'pickup']",https://www.yelp.com/biz/taboga-new-york-2?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
mamajuana-cafe-the-bronx-bronx,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.8357557, 'longitude': -73.8329151}",spanish,(718) 824-8400,14876.542074744819,-5JwknVLIT36YTGhvkuBaw,https://s3-media4.fl.yelpcdn.com/bphoto/uCciqpanAt4GuAQM7Hx_dA/o.jpg,False,"{'address1': '3233 E Tremont Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['3233 E Tremont Ave', 'Bronx, NY 10461']}",Mamajuana Cafe The Bronx,+17188248400,$$,2.5,296,"['delivery', 'pickup']",https://www.yelp.com/biz/mamajuana-cafe-the-bronx-bronx?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
mekelburgs-domino-brooklyn,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 40.713712286121, 'longitude': -73.9671562005267}",spanish,(929) 457-6315,5257.405810060623,-pcCiCeyK4cvLtnkcF9T5Q,https://s3-media2.fl.yelpcdn.com/bphoto/Jdn98-r1mihINsWa1cnBaA/o.jpg,False,"{'address1': '319 Kent Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['319 Kent Ave', 'Brooklyn, NY 11249']}",Mekelburg's Domino,+19294576315,,4.5,20,"['delivery', 'pickup']",https://www.yelp.com/biz/mekelburgs-domino-brooklyn?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
big-tiny-brooklyn-4,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'french', 'title': 'French'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 40.6834507, 'longitude': -73.992855}",spanish,,8621.076169106174,OkiPb6gNNRmcbB4zIIMx0g,https://s3-media1.fl.yelpcdn.com/bphoto/HVKFUDb7zcv4Hytu7qWcTw/o.jpg,False,"{'address1': '244 Smith St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['244 Smith St', 'Brooklyn, NY 11231']}",Big Tiny,,$$,4.5,39,[],https://www.yelp.com/biz/big-tiny-brooklyn-4?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
phils-crummy-corner-brooklyn,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'spanish', 'title': 'Spanish'}]","{'latitude': 40.681087, 'longitude': -74.004261}",spanish,(718) 246-1252,9062.48649286716,lKjJVxNBK3-MvCOk4a59dg,https://s3-media3.fl.yelpcdn.com/bphoto/brycErtI7xrIYD7jY4g3fA/o.jpg,False,"{'address1': '323 Columbia St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['323 Columbia St', 'Brooklyn, NY 11231']}",Phil's Crummy Corner,+17182461252,$$,4.5,49,"['delivery', 'pickup']",https://www.yelp.com/biz/phils-crummy-corner-brooklyn?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
tio-pio-brooklyn,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'spanish', 'title': 'Spanish'}]","{'latitude': 40.69208, 'longitude': -73.98566}",spanish,(718) 875-3097,7609.241248202974,36C1DDb_8WatJkMt-pg4Iw,https://s3-media3.fl.yelpcdn.com/bphoto/0q-so841W4eneVluIZur2Q/o.jpg,False,"{'address1': '78 Willoughby St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['78 Willoughby St', 'Brooklyn, NY 11201']}",Tio Pio,+17188753097,$,3.5,95,"['delivery', 'pickup']",https://www.yelp.com/biz/tio-pio-brooklyn?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
peking-bbq-woodside,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'bbq', 'title': 'Barbeque'}]","{'latitude': 40.7456439082048, 'longitude': -73.9062357614363}",spanish,(718) 672-1414,6330.047509824157,dv-RaOwKFizDe4c5-sVJ5w,https://s3-media4.fl.yelpcdn.com/bphoto/M-w1KCv3fclLzEjHqYnetQ/o.jpg,False,"{'address1': '58-11 Woodside Ave', 'address2': '', 'address3': '', 'city': 'Woodside', 'zip_code': '11377', 'country': 'US', 'state': 'NY', 'display_address': ['58-11 Woodside Ave', 'Woodside, NY 11377']}",Peking BBQ,+17186721414,$,4.0,224,[],https://www.yelp.com/biz/peking-bbq-woodside?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
pearl-oyster-bar-new-york,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 40.7314099, 'longitude': -74.00197}",spanish,(212) 691-8211,3768.7192216317726,6dSiCqC9x51PZRMOvdQTpA,https://s3-media3.fl.yelpcdn.com/bphoto/l1pisD7hbaakc36o1o5jEg/o.jpg,False,"{'address1': '18 Cornelia St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['18 Cornelia St', 'New York, NY 10014']}",Pearl Oyster Bar,+12126918211,$$$,4.0,802,[],https://www.yelp.com/biz/pearl-oyster-bar-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
la-cabana-ridgewood,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'dominican', 'title': 'Dominican'}]","{'latitude': 40.7093547772897, 'longitude': -73.8985856223045}",spanish,(718) 821-5880,8793.248945849886,yrrAP53OfpOTcWmkzJhBBw,https://s3-media1.fl.yelpcdn.com/bphoto/YueK_pW_QoIcMiYnoOXUiA/o.jpg,False,"{'address1': '6513 Fresh Pond Rd', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['6513 Fresh Pond Rd', 'Ridgewood, NY 11385']}",La Cabana,+17188215880,$,3.5,16,"['delivery', 'pickup']",https://www.yelp.com/biz/la-cabana-ridgewood?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
solimar-grill-restaurant-bronx-2,"[{'alias': 'spanish', 'title': 'Spanish'}]","{'latitude': 40.83744, 'longitude': -73.86698}",spanish,(347) 398-5482,12713.935192094259,glfVtdyy2VxuEfJdqyyM6A,https://s3-media2.fl.yelpcdn.com/bphoto/HW2o0ecDijZRUlnt9un4Hg/o.jpg,False,"{'address1': '1800 Archer St', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10460', 'country': 'US', 'state': 'NY', 'display_address': ['1800 Archer St', 'Bronx, NY 10460']}",Solimar Grill Restaurant,+13473985482,,2.0,2,"['delivery', 'pickup']",https://www.yelp.com/biz/solimar-grill-restaurant-bronx-2?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
caridad-restaurant-corona,"[{'alias': 'spanish', 'title': 'Spanish'}]","{'latitude': 40.75706, 'longitude': -73.86821}",spanish,(718) 478-5659,9291.843929069886,fWsl80ThqVxFQJ11b9_qhQ,https://s3-media3.fl.yelpcdn.com/bphoto/shqp97gIQYUUPWnGOl2qNA/o.jpg,False,"{'address1': '100-02 Northern Blvd', 'address2': '', 'address3': '', 'city': 'Corona', 'zip_code': '11368', 'country': 'US', 'state': 'NY', 'display_address': ['100-02 Northern Blvd', 'Corona, NY 11368']}",Caridad Restaurant,+17184785659,$$,3.5,29,"['delivery', 'pickup']",https://www.yelp.com/biz/caridad-restaurant-corona?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
jennys-coffee-shop-brooklyn,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'importedfood', 'title': 'Imported Food'}]","{'latitude': 40.6718559, 'longitude': -73.9417801}",spanish,(718) 604-9376,10293.015526908077,wFDu6tIho2HPjhNlcgRQlg,https://s3-media4.fl.yelpcdn.com/bphoto/isH7uQ9revjO4JAw_teO6g/o.jpg,False,"{'address1': '233 Kingston Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11213', 'country': 'US', 'state': 'NY', 'display_address': ['233 Kingston Ave', 'Brooklyn, NY 11213']}",Jenny's Coffee Shop,+17186049376,$,3.0,16,[],https://www.yelp.com/biz/jennys-coffee-shop-brooklyn?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
el-placer-restaurant-bronx-3,"[{'alias': 'spanish', 'title': 'Spanish'}]","{'latitude': 40.83208, 'longitude': -73.90322}",spanish,(718) 410-3636,10186.466765069707,hjOsq8u9xdWofXAx7TEZjQ,,False,"{'address1': '572 E 169th St', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['572 E 169th St', 'Bronx, NY 10456']}",El Placer Restaurant,+17184103636,,3.0,1,"['delivery', 'pickup']",https://www.yelp.com/biz/el-placer-restaurant-bronx-3?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
tropical-rotisserie-chicken-bronx,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 40.87008, 'longitude': -73.90331}",spanish,,13747.920350462857,CVkZtrrE9XjoCAN0XjYHYg,https://s3-media3.fl.yelpcdn.com/bphoto/Krw593sA5oKUYHovjSkaQw/o.jpg,False,"{'address1': '2701 Sedgwick Ave', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10468', 'country': 'US', 'state': 'NY', 'display_address': ['2701 Sedgwick Ave', 'Bronx, NY 10468']}",Tropical Rotisserie Chicken,,$,4.5,7,"['delivery', 'pickup']",https://www.yelp.com/biz/tropical-rotisserie-chicken-bronx?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
molino-rojo-restaurant-bronx-2,"[{'alias': 'latin', 'title': 'Latin American'}]","{'latitude': 40.8275999, 'longitude': -73.92424}",spanish,(718) 538-9642,8775.302570793257,02e8u16050kI58fq5EtNIw,https://s3-media2.fl.yelpcdn.com/bphoto/trNdoipz_sPsYcrmRtswAA/o.jpg,False,"{'address1': '101 E 161st St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10451', 'country': 'US', 'state': 'NY', 'display_address': ['101 E 161st St', 'Bronx, NY 10451']}",Molino Rojo Restaurant,+17185389642,$,2.5,80,"['delivery', 'pickup']",https://www.yelp.com/biz/molino-rojo-restaurant-bronx-2?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
oliva-to-go-new-york,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'basque', 'title': 'Basque'}]","{'latitude': 40.72274, 'longitude': -73.989082}",spanish,(212) 777-1677,4257.086278413503,HQvoYl8ARul4clhmlg6sXA,,False,"{'address1': '159 E Houston St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['159 E Houston St', 'New York, NY 10002']}",Oliva To Go,+12127771677,,4.0,1,[],https://www.yelp.com/biz/oliva-to-go-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
lechonera-el-sazon-criollo-new-york,"[{'alias': 'spanish', 'title': 'Spanish'}]","{'latitude': 40.8207629621029, 'longitude': -73.8483716547489}",spanish,(347) 810-9018,12857.635259543556,4Rt8QClx54HK7lCFb8oQcA,https://s3-media4.fl.yelpcdn.com/bphoto/aCwhXwvlbakjbEQK2Bbmng/o.jpg,False,"{'address1': '682 Castle Hill Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10473', 'country': 'US', 'state': 'NY', 'display_address': ['682 Castle Hill Ave', 'New York, NY 10473']}",Lechonera El Sazon Criollo,+13478109018,$$,3.0,5,[],https://www.yelp.com/biz/lechonera-el-sazon-criollo-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
