alias,categories,coordinates,cuisine,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
hane-sushi-new-york,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]","{'latitude': 40.734726770853, 'longitude': -73.9797846661456}",japanese,(212) 598-0135,2836.2129657580754,73ORfmj4Et2DVWtroer50g,https://s3-media1.fl.yelpcdn.com/bphoto/9se9RaSb0DFu0NUjyiHJ-Q/o.jpg,False,"{'address1': '346 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['346 1st Ave', 'New York, NY 10009']}",Hane Sushi,+12125980135,$$,3.5,293,"['delivery', 'pickup']",https://www.yelp.com/biz/hane-sushi-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
sushi-yasu-forest-hills,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 40.720967, 'longitude': -73.846356}",japanese,(718) 575-5169,11957.879007845408,FTMN9gexnMk6LdvEj8ZaRQ,https://s3-media1.fl.yelpcdn.com/bphoto/op-RBMLQod1bq-Dl-CiiZw/o.jpg,False,"{'address1': '70-11 Austin St', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['70-11 Austin St', 'Forest Hills, NY 11375']}",Sushi Yasu,+17185755169,$$,4.0,459,"['delivery', 'pickup']",https://www.yelp.com/biz/sushi-yasu-forest-hills?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
nabe-harlem-new-york-4,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 40.8117002607367, 'longitude': -73.9504351595245}",japanese,(646) 370-4008,6193.352516843224,gZmI19ytIrNEXmPo17zqcw,https://s3-media2.fl.yelpcdn.com/bphoto/LFL19Q12WuEoTF0UhXT6Cg/o.jpg,False,"{'address1': '2367 Frederick Douglas Blvd', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['2367 Frederick Douglas Blvd', 'New York, NY 10027']}",Nabe Harlem,+16463704008,$$,3.5,140,"['delivery', 'pickup']",https://www.yelp.com/biz/nabe-harlem-new-york-4?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
silver-rice-brooklyn-2,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 40.6597410822446, 'longitude': -73.9604239538312}",japanese,(347) 789-9875,11275.582355074668,1yvEVWnJfodsReGHc8DuVQ,https://s3-media2.fl.yelpcdn.com/bphoto/ECDHTTwljVlL8Lwc8FhcpQ/o.jpg,False,"{'address1': '575A Flatbush Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11225', 'country': 'US', 'state': 'NY', 'display_address': ['575A Flatbush Ave', 'Brooklyn, NY 11225']}",Silver Rice,+13477899875,$$,4.5,74,"['delivery', 'pickup']",https://www.yelp.com/biz/silver-rice-brooklyn-2?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
aoyu-sushi-bronx,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 40.8861634640195, 'longitude': -73.9096963405609}",japanese,(718) 884-6633,15154.311327747577,5qF6oqYOeivUbsVf1MsQAA,https://s3-media2.fl.yelpcdn.com/bphoto/7UvW9rXtIgSYH0FtSVha-A/o.jpg,False,"{'address1': '3532 A Johnson Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10463', 'country': 'US', 'state': 'NY', 'display_address': ['3532 A Johnson Ave', 'Bronx, NY 10463']}",Aoyu Sushi,+17188846633,$$,4.5,210,['pickup'],https://www.yelp.com/biz/aoyu-sushi-bronx?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
traif-brooklyn,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 40.710658, 'longitude': -73.958872}",japanese,(347) 844-9578,5753.29054042384,qLLxS7RwNEjP_jq_KQrPfA,https://s3-media2.fl.yelpcdn.com/bphoto/_srdk7UPM4mShxAIqm9aqg/o.jpg,False,"{'address1': '229 S 4th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['229 S 4th St', 'Brooklyn, NY 11211']}",Traif,+13478449578,$$$,4.5,1813,[],https://www.yelp.com/biz/traif-brooklyn?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
poké-inn-new-york-6,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.7626689, 'longitude': -73.9885916}",japanese,(212) 510-8005,846.1773049424794,ZO7oni3s8jNG6NUztCQRWQ,https://s3-media3.fl.yelpcdn.com/bphoto/iTOkcCc88Q4lJXdULlIj5w/o.jpg,False,"{'address1': '357 W 49th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['357 W 49th St', 'New York, NY 10019']}",Poké Inn,+12125108005,$$,4.5,130,"['delivery', 'pickup']",https://www.yelp.com/biz/pok%C3%A9-inn-new-york-6?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
umi-sushi-fresh-meadows,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 40.7261983305216, 'longitude': -73.790670633316}",japanese,(718) 969-5668,16269.672384314961,4CAJ-JvgbzBdoWq1CXtCFw,https://s3-media1.fl.yelpcdn.com/bphoto/XaHoPU59lqjd_-9KL0lnVQ/o.jpg,False,"{'address1': '177-13 Union Tpke', 'address2': '', 'address3': '', 'city': 'Fresh Meadows', 'zip_code': '11366', 'country': 'US', 'state': 'NY', 'display_address': ['177-13 Union Tpke', 'Fresh Meadows, NY 11366']}",Umi Sushi,+17189695668,$$,4.5,546,"['delivery', 'pickup']",https://www.yelp.com/biz/umi-sushi-fresh-meadows?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
bai-sushi-astoria,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 40.7597841, 'longitude': -73.9202394}",japanese,(718) 956-7445,4907.241505062508,6gcGQJ20q0J-ODZ6srB3Ow,https://s3-media2.fl.yelpcdn.com/bphoto/YyFVO30cRoexJVa2COwB-Q/o.jpg,False,"{'address1': '37-03 Broadway', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['37-03 Broadway', 'Astoria, NY 11103']}",Bai Sushi,+17189567445,$$,4.0,194,"['delivery', 'pickup']",https://www.yelp.com/biz/bai-sushi-astoria?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
geisha-sushi-new-york,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 40.8241613, 'longitude': -73.9519775}",japanese,(212) 862-7800,7452.830023134828,3BYgbjo8MtaIyLZMdTxrOQ,https://s3-media1.fl.yelpcdn.com/bphoto/PkXKa5M1gpC5AzRgbrRcgA/o.jpg,False,"{'address1': '3468 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3468 Broadway', 'New York, NY 10031']}",Geisha Sushi,+12128627800,$$,4.0,339,"['delivery', 'pickup']",https://www.yelp.com/biz/geisha-sushi-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
genji-izakaya-new-york,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'ramen', 'title': 'Ramen'}]","{'latitude': 40.76844, 'longitude': -73.98273}",japanese,(212) 823-9600,1007.7397285601119,CnkdNQw6VsWBY9g8tb2Qag,https://s3-media3.fl.yelpcdn.com/bphoto/NGO3RFs8JBFG5XAMHt9kMA/o.jpg,False,"{'address1': '10 Columbus Cir', 'address2': '', 'address3': 'Whole Foods Market', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['10 Columbus Cir', 'Whole Foods Market', 'New York, NY 10019']}",Genji Izakaya,+12128239600,$$,3.0,29,[],https://www.yelp.com/biz/genji-izakaya-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
勝面-sheng-ramen-flushing,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 40.7610292819698, 'longitude': -73.8330371441803}",japanese,(718) 888-7990,12251.803176737514,q2zD96VKoLobG_8_u21LaA,https://s3-media3.fl.yelpcdn.com/bphoto/jsZGhgeURNjUwNfel8zthA/o.jpg,False,"{'address1': '36-36 Prince St', 'address2': 'Ste 102', 'address3': '', 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['36-36 Prince St', 'Ste 102', 'Flushing, NY 11354']}",勝面 Sheng Ramen,+17188887990,$$,4.0,234,['pickup'],https://www.yelp.com/biz/%E5%8B%9D%E9%9D%A2-sheng-ramen-flushing?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
fushimi-bay-ridge-brooklyn-2,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 40.61727, 'longitude': -74.03101}",japanese,(718) 833-7788,16499.812157631677,xAEs5QnuL8uMNWjmUGpK7g,https://s3-media2.fl.yelpcdn.com/bphoto/Wz0sVtjUuuLJIBW6g7T6Wg/o.jpg,False,"{'address1': '9316 4th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['9316 4th Ave', 'Brooklyn, NY 11209']}",Fushimi Bay Ridge,+17188337788,$$,3.5,344,"['delivery', 'pickup']",https://www.yelp.com/biz/fushimi-bay-ridge-brooklyn-2?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
taste-of-tokyo-new-york,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 40.70512, 'longitude': -74.00967}",japanese,(212) 809-4711,6664.7524502133165,UqR0FxuZ5VPSYL5N4bbxMw,https://s3-media1.fl.yelpcdn.com/bphoto/izY47w3Fw_WlQJnLz5A4fA/o.jpg,False,"{'address1': '60 Beaver St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['60 Beaver St', 'New York, NY 10004']}",Taste of Tokyo,+12128094711,$$,3.0,146,"['delivery', 'pickup']",https://www.yelp.com/biz/taste-of-tokyo-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
the-bowl-new-york-city,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]","{'latitude': 40.7131878406862, 'longitude': -74.0116705453814}",japanese,(347) 987-8830,5912.885088153192,bmibNXsGjRnKqvW4rMHEAg,https://s3-media1.fl.yelpcdn.com/bphoto/20-UQWR52D1HBBtW6qngkw/o.jpg,False,"{'address1': '225 Greenwich St', 'address2': None, 'address3': '', 'city': 'New York City', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['225 Greenwich St', 'New York City, NY 10007']}",The Bowl,+13479878830,,5.0,1,[],https://www.yelp.com/biz/the-bowl-new-york-city?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
ichiban-new-york,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 40.750076, 'longitude': -73.995422}",japanese,(212) 268-1888,1814.2573980863347,7sW7ebi_A8gpECJe0ycQSg,https://s3-media1.fl.yelpcdn.com/bphoto/PQeC319TEkM8wl27y3vRtw/o.jpg,False,"{'address1': '409 8th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['409 8th Ave', 'New York, NY 10001']}",Ichiban,+12122681888,$$,3.5,45,"['delivery', 'pickup']",https://www.yelp.com/biz/ichiban-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
ino-sushi-clifton,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 40.8459631, 'longitude': -74.1629339}",japanese,(973) 815-0801,18218.087912222283,at1MNbwkS1UbUAV2C95kkg,https://s3-media2.fl.yelpcdn.com/bphoto/lrfyfUAvFlsuY-1GU6SkBA/o.jpg,False,"{'address1': '116 Market St', 'address2': 'Ste A', 'address3': '', 'city': 'Clifton', 'zip_code': '07012', 'country': 'US', 'state': 'NJ', 'display_address': ['116 Market St', 'Ste A', 'Clifton, NJ 07012']}",Ino Sushi,+19738150801,$$,4.5,70,[],https://www.yelp.com/biz/ino-sushi-clifton?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
tokyo-market-astoria,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'intlgrocery', 'title': 'International Grocery'}, {'alias': 'beverage_stores', 'title': 'Beverage Store'}]","{'latitude': 40.7609666, 'longitude': -73.9232092}",japanese,,4657.586045016478,eA64YkTdF9QZwrPtXBBSkw,https://s3-media2.fl.yelpcdn.com/bphoto/VH5eDWF6yQve7TtMeUI4_g/o.jpg,False,"{'address1': '33-15 Broadway', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['33-15 Broadway', 'Astoria, NY 11106']}",Tokyo Market,,,3.5,6,[],https://www.yelp.com/biz/tokyo-market-astoria?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
yamada-sushi-rutherford,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 40.8273514303405, 'longitude': -74.1038787355111}",japanese,(201) 460-8700,12927.827348856137,94srme7xJgrMEpViOOPgbQ,https://s3-media4.fl.yelpcdn.com/bphoto/Psah0CQWrY2VqKF7TriOAg/o.jpg,False,"{'address1': '55 Park Ave', 'address2': None, 'address3': '', 'city': 'Rutherford', 'zip_code': '07070', 'country': 'US', 'state': 'NJ', 'display_address': ['55 Park Ave', 'Rutherford, NJ 07070']}",Yamada Sushi,+12014608700,$$,4.0,166,[],https://www.yelp.com/biz/yamada-sushi-rutherford?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
19-juku-omakase-new-york-2,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'izakaya', 'title': 'Izakaya'}]","{'latitude': 40.7146, 'longitude': -73.9995299}",japanese,(646) 590-2111,5369.378234037186,jCettteufZZP9bAx5Pxovw,https://s3-media1.fl.yelpcdn.com/bphoto/7eqHWTQJc2aP2Ebckb0AmQ/o.jpg,False,"{'address1': '32 Mulberry St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['32 Mulberry St', 'New York, NY 10013']}",19 @ Juku - Omakase,+16465902111,,4.5,29,[],https://www.yelp.com/biz/19-juku-omakase-new-york-2?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
matsu-sushi-new-york-4,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 40.766304, 'longitude': -73.955909}",japanese,(212) 744-5454,2018.403456038959,dspLTxhT3Po_lgpUOnYLHg,https://s3-media4.fl.yelpcdn.com/bphoto/L3TuuenEZbGSy6xn39cOAQ/o.jpg,False,"{'address1': '411 E 70th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['411 E 70th St', 'New York, NY 10021']}",Matsu Sushi,+12127445454,$$,3.5,238,"['delivery', 'pickup']",https://www.yelp.com/biz/matsu-sushi-new-york-4?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
ramen-thukpa-new-york,"[{'alias': 'ramen', 'title': 'Ramen'}]","{'latitude': 40.73197, 'longitude': -74.00398}",japanese,(212) 929-2088,3803.0199320246243,R-dUNNbtE0gJtK5iYjARJA,https://s3-media3.fl.yelpcdn.com/bphoto/q8Zz_T1xMShmnABK8mnP2A/o.jpg,False,"{'address1': '70 7th Ave S', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['70 7th Ave S', 'New York, NY 10014']}",Ramen Thukpa,+12129292088,$$,4.0,212,"['pickup', 'delivery']",https://www.yelp.com/biz/ramen-thukpa-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
zest-ramen-new-york-8,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'raw_food', 'title': 'Live/Raw Food'}, {'alias': 'izakaya', 'title': 'Izakaya'}]","{'latitude': 40.71816, 'longitude': -73.99186}",japanese,(212) 226-2801,4810.921611630751,G9SWgxH65OBQaJaE8dHkbw,https://s3-media2.fl.yelpcdn.com/bphoto/Lf5KNA9kkhK0poE6n_Zaog/o.jpg,False,"{'address1': '112 Eldridge St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['112 Eldridge St', 'New York, NY 10002']}",Zest Ramen,+12122262801,$$,4.5,170,[],https://www.yelp.com/biz/zest-ramen-new-york-8?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
nagomi-new-york,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 40.7264, 'longitude': -74.00196}",japanese,(212) 387-8230,4245.281901902325,-_kj-IG6iUO_NWp2bIyNeg,https://s3-media3.fl.yelpcdn.com/bphoto/eWJOq31PzaQrsm9zct9-Iw/o.jpg,False,"{'address1': '179 Prince St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['179 Prince St', 'New York, NY 10012']}",Nagomi,+12123878230,$$,3.0,99,"['pickup', 'delivery']",https://www.yelp.com/biz/nagomi-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
teri-teri-japanese-restaurant-union-city,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]","{'latitude': 40.7734299632411, 'longitude': -74.0283109992743}",japanese,(201) 552-9375,4444.777093826943,u1aeWjvebECChpm5IbUUkA,https://s3-media3.fl.yelpcdn.com/bphoto/ZCeTcbcUA0AXexi7pqWEaw/o.jpg,False,"{'address1': '3415 Bergenline Ave', 'address2': '', 'address3': '', 'city': 'Union City', 'zip_code': '07087', 'country': 'US', 'state': 'NJ', 'display_address': ['3415 Bergenline Ave', 'Union City, NJ 07087']}",Teri Teri Japanese Restaurant,+12015529375,$$,3.5,29,"['pickup', 'delivery']",https://www.yelp.com/biz/teri-teri-japanese-restaurant-union-city?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
daruma-japanese-restaurant-englewood,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 40.8951568603516, 'longitude': -73.9731292724609}",japanese,(201) 567-9600,15019.30913819492,i_q57YjbX1ZZkV4fP1KloQ,https://s3-media4.fl.yelpcdn.com/bphoto/p8ydxHBwPYSvhWU88vum-Q/o.jpg,False,"{'address1': '45 N Dean St', 'address2': '', 'address3': '', 'city': 'Englewood', 'zip_code': '07631', 'country': 'US', 'state': 'NJ', 'display_address': ['45 N Dean St', 'Englewood, NJ 07631']}",Daruma Japanese Restaurant,+12015679600,$$,4.0,112,"['pickup', 'delivery']",https://www.yelp.com/biz/daruma-japanese-restaurant-englewood?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
go-go-curry-new-york-20,"[{'alias': 'japacurry', 'title': 'Japanese Curry'}]","{'latitude': 40.8156108, 'longitude': -73.957681}",japanese,(646) 833-7143,6404.258389490063,bwzSQq0sUEc3Dpzl6K3mvw,https://s3-media2.fl.yelpcdn.com/bphoto/jkJleP1kICktVWWgOH3E8w/o.jpg,False,"{'address1': '567 W 125th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['567 W 125th St', 'New York, NY 10027']}",Go! Go! Curry!,+16468337143,$,3.5,57,"['pickup', 'delivery']",https://www.yelp.com/biz/go-go-curry-new-york-20?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
u-gu-brooklyn-4,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 40.69393, 'longitude': -73.96284}",japanese,(718) 857-0222,7490.627408213767,KrJ6m_TkxBAPPSNH-G7rvQ,https://s3-media4.fl.yelpcdn.com/bphoto/SFjbDpJNmMtGaU-SB__RrQ/o.jpg,False,"{'address1': '541 Myrtle Ave', 'address2': 'Ste B', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['541 Myrtle Ave', 'Ste B', 'Brooklyn, NY 11205']}",U-gu,+17188570222,$$,4.5,110,"['pickup', 'delivery']",https://www.yelp.com/biz/u-gu-brooklyn-4?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
tomo-japanese-cuisine-new-york,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 40.750061, 'longitude': -73.880056}",japanese,(718) 205-6222,8354.489428746261,8vYNqvS2PMN00xTT6WBzHA,https://s3-media2.fl.yelpcdn.com/bphoto/CwAiqtjIofmJR3hsg73D-w/o.jpg,False,"{'address1': '86-12 37th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['86-12 37th Ave', 'New York, NY 11372']}",Tomo Japanese Cuisine,+17182056222,$$,3.5,211,"['pickup', 'delivery']",https://www.yelp.com/biz/tomo-japanese-cuisine-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
ginger-grill-west-new-york,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'soup', 'title': 'Soup'}]","{'latitude': 40.7831045221492, 'longitude': -74.0207290649414}",japanese,(201) 766-3790,4373.067697245669,daqoTgWT411Rhl5h92BcqA,https://s3-media1.fl.yelpcdn.com/bphoto/-yREbWkVkT6EVisnsHg9ZQ/o.jpg,False,"{'address1': '5008 Bergenline Ave', 'address2': '', 'address3': '', 'city': 'West New York', 'zip_code': '07093', 'country': 'US', 'state': 'NJ', 'display_address': ['5008 Bergenline Ave', 'West New York, NJ 07093']}",Ginger Grill,+12017663790,$$,4.0,38,[],https://www.yelp.com/biz/ginger-grill-west-new-york?adjust_creative=3AfbwyHTrzK_p13s2OO9fw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3AfbwyHTrzK_p13s2OO9fw
